auc_positive_high,cohen_d,comparison,family,feature,mean_diff,negative_count,negative_mean,positive_count,positive_mean
0.3182234432234432,-0.6275098099620605,rescue_vs_damage,waveform_functional,wf_entropy_spike_frac_mean,-0.0330612180772316,84,0.12695606860649347,39,0.09389485052926187
0.6072954822954822,0.39994112224673367,rescue_vs_damage,waveform_functional,wf_entropy_max_pos_norm_mean,0.12445281657162816,84,0.3870574138890605,39,0.5115102304606887
0.6068376068376068,0.25782973791321306,rescue_vs_damage,waveform_functional,wf_basin_entropy_curve_var,0.07119226743406097,84,0.05863395255880778,39,0.12982621999286875
0.8002136752136753,0.9680425291231085,rescue_vs_damage,waveform_functional,wf_prob_min_mean,0.11033370018765654,84,0.06200626813449147,39,0.172339968322148
0.6130952380952381,0.4010564455291424,rescue_vs_damage,waveform_functional,wf_prob_drop,0.09659124697200357,84,-0.06612660167801779,39,0.030464645293985775
0.6056166056166056,0.26334824247453686,rescue_vs_damage,waveform_functional,wf_basin_prob_curve_var,0.004174466231071456,84,0.004325391145528758,39,0.008499857376600214
0.6552197802197802,0.7095484975887658,rescue_vs_damage,waveform_functional,wf_local_instability_index,2.6693387738279597,84,8.381202196693947,39,11.050540970521906
0.7612942612942613,0.9479889299666995,rescue_vs_damage,sample0_delta,delta_cluster_weight_mass_vs_sample0,0.3137695451283935,84,-0.2824853208254478,39,0.03128422430294572
0.7451159951159951,0.905689906098801,rescue_vs_damage,sample0_delta,delta_stable_score_vs_sample0,0.27264106622567114,84,-0.251163637443023,39,0.021477428782648158
0.567002442002442,0.13777322434630174,rescue_vs_damage,sample0_delta,delta_low_entropy_score_vs_sample0,0.09612174182849138,84,-0.1210380286336323,39,-0.02491628680514092
0.3998778998778999,-0.3250705464243774,rescue_vs_damage,sample0_delta,delta_centroid_entropy_z_vs_sample0,-0.4803517232298834,84,0.5521897008356971,39,0.07183797760581366
0.673992673992674,0.6370905005940277,rescue_vs_damage,sample0_delta,delta_centroid_logprob_z_vs_sample0,0.8669348397466249,84,-0.9446547454345173,39,-0.07771990568789243
0.3513431013431013,-0.6198099926955996,rescue_vs_damage,sample0_delta,delta_wf_entropy_max_mean_vs_sample0,-0.8117122240254085,84,0.6564667026337041,39,-0.15524552139170442
0.28815628815628813,-0.6298884264697283,rescue_vs_damage,sample0_delta,delta_wf_entropy_roughness_vs_sample0,-0.5835708826593631,84,0.3636207914531603,39,-0.21995009120620282
0.7524420024420024,0.8952543818247515,rescue_vs_damage,sample0_delta,delta_wf_prob_min_mean_vs_sample0,0.20488004685182803,84,-0.17992410251824378,39,0.024955944333584255
